"design","n1","n2","r","theta","lnM_true","delta_var_cap","delta_var_capped_rate","delta_var_capped_n","bias_PI","bias_BC","Var_MC_PI","Var_MC_BC","Var_delta_bar","Var_SAFE_bar","rb_delta_PI","rb_delta_BC","rb_SAFE_PI","rb_SAFE_BC","cover_PI","cover_BC","rmse_PI","rmse_BC","PI_valid_rate","SAFE_kept_rate","SAFE_status_ok","delta_mean","safe_mean","delta_bias","safe_bias","mean_var_delta","mean_var_safe","relbias_delta","relbias_safe","rmse_delta","rmse_safe","cover_delta","cover_safe","facet_label"
"paired",10,10,0.8,0.6,-1.15129254649702,20,0,0,NA,0.0992940685807533,NA,0.128083627994743,NA,0.353298218248077,NA,NA,NA,175.834018585558,NA,0.94,NA,0.370543549276045,0,0.446670271586935,1,NA,-1.05199847791627,NA,0.0992940685807533,NA,0.353298218248077,NA,175.834018585558,NA,0.370543549276045,NA,0.94,"paired n1=10 n2=10"
"paired",20,20,0.8,0.6,-0.983056428186416,20,0,0,NA,-0.104891166379058,NA,0.122768865295522,NA,0.216937733130471,NA,NA,NA,76.704193370421,NA,0.965,NA,0.364907080985562,0,0.53981547303557,1,NA,-1.08794759456547,NA,-0.104891166379058,NA,0.216937733130471,NA,76.704193370421,NA,0.364907080985562,NA,0.965,"paired n1=20 n2=20"
"paired",100,100,0.8,0.6,-0.880130401084342,20,0,0,NA,-0.0311155511132417,NA,0.0180688525643953,NA,0.0190845480565702,NA,NA,NA,5.62125064973057,NA,0.96,NA,0.137646960818807,0,1,1,NA,-0.911245952197584,NA,-0.0311155511132417,NA,0.0190845480565702,NA,5.62125064973057,NA,0.137646960818807,NA,0.96,"paired n1=100 n2=100"
"paired",5,5,0.8,0.7,-1.23255201124591,20,0,0,NA,0.633849157648013,NA,0.147599092131742,NA,0.444424748043506,NA,NA,NA,201.102629850072,NA,0.885,NA,0.740692818462674,0,0.422752069614669,1,NA,-0.598702853597897,NA,0.633849157648013,NA,0.444424748043506,NA,201.102629850072,NA,0.740692818462674,NA,0.885,"paired n1=5 n2=5"
"paired",10,10,0.8,0.7,-0.900904902540778,20,0,0,NA,0.0204572206786817,NA,0.135058581325008,NA,0.312679236255871,NA,NA,NA,131.513786971767,NA,0.955,NA,0.367153627649625,0,0.491352376217752,1,NA,-0.880447681862097,NA,0.0204572206786817,NA,0.312679236255871,NA,131.513786971767,NA,0.367153627649625,NA,0.955,"paired n1=10 n2=10"
"paired",20,20,0.8,0.7,-0.792372649921865,20,0,0,NA,-0.0174847284331373,NA,0.104435763209423,NA,0.144493002620573,NA,NA,NA,38.3558641026293,NA,0.935,NA,0.322830141284479,0,0.635,1,NA,-0.809857378355002,NA,-0.0174847284331373,NA,0.144493002620573,NA,38.3558641026293,NA,0.322830141284479,NA,0.935,"paired n1=20 n2=20"
"paired",100,100,0.8,0.7,-0.719847568923503,20,0,0,NA,-0.00602070109714625,NA,0.0132514879180004,NA,0.0140433636616369,NA,NA,NA,5.97574965571142,NA,0.96,NA,0.114984691677247,0,1,1,NA,-0.725868270020649,NA,-0.00602070109714625,NA,0.0140433636616369,NA,5.97574965571142,NA,0.114984691677247,NA,0.96,"paired n1=100 n2=100"
"paired",5,5,0.8,0.8,-0.916290731874155,20,0,0,NA,0.426362905069827,NA,0.161776027238054,NA,0.419157232538576,NA,NA,NA,159.097246789097,NA,0.9,NA,0.585450658827407,0,0.490158828352677,1,NA,-0.489927826804328,NA,0.426362905069827,NA,0.419157232538576,NA,159.097246789097,NA,0.585450658827407,NA,0.9,"paired n1=5 n2=5"
"paired",10,10,0.8,0.8,-0.713558177820073,20,0,0,NA,0.0294807420709864,NA,0.125079779339516,NA,0.258639235016167,NA,NA,NA,106.779414212203,NA,0.945,NA,0.354010585429128,0,0.54099213076295,1,NA,-0.684077435749086,NA,0.0294807420709864,NA,0.258639235016167,NA,106.779414212203,NA,0.354010585429128,NA,0.945,"paired n1=10 n2=10"
"paired",20,20,0.8,0.8,-0.636482837906444,20,0,0,NA,-0.00952977279629952,NA,0.0957104864971387,NA,0.107152358994731,NA,NA,NA,11.9546696671887,NA,0.93,NA,0.308743826876267,0,0.7475,1,NA,-0.646012610702743,NA,-0.00952977279629952,NA,0.107152358994731,NA,11.9546696671887,NA,0.308743826876267,NA,0.93,"paired n1=20 n2=20"
"paired",100,100,0.8,0.8,-0.582376045586327,20,0,0,NA,0.00044104298644132,NA,0.0111759605869736,NA,0.0113771946489956,NA,NA,NA,1.80059745608409,NA,0.95,NA,0.105452715958171,0,1,1,NA,-0.581935002599886,NA,0.00044104298644132,NA,0.0113771946489956,NA,1.80059745608409,NA,0.105452715958171,NA,0.95,"paired n1=100 n2=100"
"paired",5,5,0.8,0.9,-0.703248534218705,20,0,0,NA,0.280774665473971,NA,0.175766559399853,NA,0.405384145604044,NA,NA,NA,130.637811303931,NA,0.92,NA,0.50370838723896,0,0.50432159703591,1,NA,-0.422473868744734,NA,0.280774665473971,NA,0.405384145604044,NA,130.637811303931,NA,0.50370838723896,NA,0.92,"paired n1=5 n2=5"
"paired",10,10,0.8,0.9,-0.5619650483262,20,0,0,NA,-0.00258884472416498,NA,0.15196406441841,NA,0.226582998312442,NA,NA,NA,49.1030127284436,NA,0.935,NA,0.388858516961277,0,0.584206836590529,1,NA,-0.564553893050365,NA,-0.00258884472416498,NA,0.226582998312442,NA,49.1030127284436,NA,0.388858516961277,NA,0.935,"paired n1=10 n2=10"
"paired",20,20,0.8,0.9,-0.503928962699823,20,0,0,NA,0.0192308337639517,NA,0.0781050353160556,NA,0.079028093396668,NA,NA,NA,1.1818163539358,NA,0.95,NA,0.279435744146543,0,0.835,1,NA,-0.484698128935871,NA,0.0192308337639517,NA,0.079028093396668,NA,1.1818163539358,NA,0.279435744146543,NA,0.95,"paired n1=20 n2=20"
"paired",100,100,0.8,0.9,-0.461909499147473,20,0,0,NA,-0.000515320621168047,NA,0.0115560921726903,NA,0.0098157559454025,NA,NA,NA,-15.0599026148355,NA,0.92,NA,0.107231419216429,0,1,1,NA,-0.462424819768641,NA,-0.000515320621168047,NA,0.0098157559454025,NA,-15.0599026148355,NA,0.107231419216429,NA,0.92,"paired n1=100 n2=100"
"paired",5,5,0.8,1,-0.539404830685965,20,0,0,NA,0.209197494929931,NA,0.183299286344394,NA,0.379054931941931,NA,NA,NA,106.795639798476,NA,0.91,NA,0.475548506251078,0,0.522933532091262,1,NA,-0.330207335756034,NA,0.209197494929931,NA,0.379054931941931,NA,106.795639798476,NA,0.475548506251078,NA,0.91,"paired n1=5 n2=5"
"paired",10,10,0.8,1,-0.433750283852361,20,0,0,NA,0.0106077548873265,NA,0.149299133509131,NA,0.187807817391566,NA,NA,NA,25.7929721206858,NA,0.935,NA,0.385571215607875,0,0.642826469323095,1,NA,-0.423142528965035,NA,0.0106077548873265,NA,0.187807817391566,NA,25.7929721206858,NA,0.385571215607875,NA,0.935,"paired n1=10 n2=10"
"paired",20,20,0.8,1,-0.388264394749498,20,0,0,NA,0.0310241338035744,NA,0.0630761320970665,NA,0.061172934960555,NA,NA,NA,-3.01730158974043,NA,0.93,NA,0.252434641669568,0,0.9075,1,NA,-0.357240260945924,NA,0.0310241338035744,NA,0.061172934960555,NA,-3.01730158974043,NA,0.252434641669568,NA,0.93,"paired n1=20 n2=20"
"paired",100,100,0.8,1,-0.354638281244914,20,0,0,NA,-0.00125806307954462,NA,0.00975607432008177,NA,0.00871259097462818,NA,NA,NA,-10.6957297701771,NA,0.94,NA,0.0985336321830951,0,1,1,NA,-0.355896344324459,NA,-0.00125806307954462,NA,0.00871259097462818,NA,-10.6957297701771,NA,0.0985336321830951,NA,0.94,"paired n1=100 n2=100"
"paired",5,5,0.8,1.2,-0.289909247626471,20,0,0,NA,0.202409843426753,NA,0.219161036058425,NA,0.31663492781697,NA,NA,NA,44.4759221399919,NA,0.895,NA,0.508954787377205,0,0.603128914757837,1,NA,-0.087499404199718,NA,0.202409843426753,NA,0.31663492781697,NA,44.4759221399919,NA,0.508954787377205,NA,0.895,"paired n1=5 n2=5"
"paired",10,10,0.8,1.2,-0.22314355131421,20,0,0,NA,0.0156270129383421,NA,0.115403240439988,NA,0.139157711890754,NA,NA,NA,20.5838859985214,NA,0.925,NA,0.339220323346292,0,0.7175,1,NA,-0.207516538375868,NA,0.0156270129383421,NA,0.139157711890754,NA,20.5838859985214,NA,0.339220323346292,NA,0.925,"paired n1=10 n2=10"
"paired",20,20,0.8,1.2,-0.192831240405992,20,0,0,NA,0.0240929271298569,NA,0.042479631646748,NA,0.0453895224968282,NA,NA,NA,6.85008494018572,NA,0.98,NA,0.206996866223136,0,0.9875,1,NA,-0.168738313276136,NA,0.0240929271298569,NA,0.0453895224968282,NA,6.85008494018572,NA,0.206996866223136,NA,0.98,"paired n1=20 n2=20"
"paired",100,100,0.8,1.2,-0.169838683785081,20,0,0,NA,-0.00670477327727781,NA,0.00692614671263018,NA,0.00728441198451734,NA,NA,NA,5.1726491908387,NA,0.96,NA,0.0832854727054288,0,1,1,NA,-0.176543457062358,NA,-0.00670477327727781,NA,0.00728441198451734,NA,5.1726491908387,NA,0.0832854727054288,NA,0.96,"paired n1=100 n2=100"
"paired",5,5,0.8,1.4,-0.0992254693619192,20,0,0,NA,0.169966781730013,NA,0.19438810960738,NA,0.275727035362995,NA,NA,NA,41.8435705352044,NA,0.885,NA,0.471492180158909,0,0.65,1,NA,0.0707413123680939,NA,0.169966781730013,NA,0.275727035362995,NA,41.8435705352044,NA,0.471492180158909,NA,0.885,"paired n1=5 n2=5"
"paired",10,10,0.8,1.4,-0.0526802578289133,20,0,0,NA,0.0119177776974063,NA,0.0934128214719297,NA,0.106780767179371,NA,NA,NA,14.3106112167468,NA,0.96,NA,0.305102918356765,0,0.8425,1,NA,-0.040762480131507,NA,0.0119177776974063,NA,0.106780767179371,NA,14.3106112167468,NA,0.305102918356765,NA,0.96,"paired n1=10 n2=10"
"paired",20,20,0.8,1.4,-0.0309377018590438,20,0,0,NA,0.02494807818693,NA,0.0381584221194114,NA,0.038180777380229,NA,NA,NA,0.0585853910510399,NA,0.95,NA,0.196443469257788,0,0.9975,1,NA,-0.00598962367211387,NA,0.02494807818693,NA,0.038180777380229,NA,0.0585853910510399,NA,0.196443469257788,NA,0.95,"paired n1=20 n2=20"
"paired",100,100,0.8,1.4,-0.0141997372608491,20,0,0,NA,0.00455759707664788,NA,0.00587279731113591,NA,0.0063770864512127,NA,NA,NA,8.58686437416388,NA,0.95,NA,0.0765780974932996,0,1,1,NA,-0.00964214018420118,NA,0.00455759707664788,NA,0.0063770864512127,NA,8.58686437416388,NA,0.0765780974932996,NA,0.95,"paired n1=100 n2=100"
"paired",5,5,0.8,1.6,0.0566643426535017,20,0,0,NA,0.209260147515512,NA,0.188527854705877,NA,0.228714195601171,NA,NA,NA,21.315863885466,NA,0.91,NA,0.481014578542648,0,0.719124959376016,1,NA,0.265924490169014,NA,0.209260147515512,NA,0.228714195601171,NA,21.315863885466,NA,0.481014578542648,NA,0.91,"paired n1=5 n2=5"
"paired",10,10,0.8,1.6,0.0911607783969774,20,0,0,NA,0.0621631026962982,NA,0.0876691801165169,NA,0.0853270696868651,NA,NA,NA,-2.67153226086865,NA,0.93,NA,0.301819624200887,0,0.9375,1,NA,0.153323881093276,NA,0.0621631026962982,NA,0.0853270696868651,NA,-2.67153226086865,NA,0.301819624200887,NA,0.93,"paired n1=10 n2=10"
"paired",20,20,0.8,1.6,0.107555689808473,20,0,0,NA,0.01680016820676,NA,0.0303563225040026,NA,0.033678681551723,NA,NA,NA,10.9445373275449,NA,0.95,NA,0.174604657850981,0,1,1,NA,0.124355858015233,NA,0.01680016820676,NA,0.033678681551723,NA,10.9445373275449,NA,0.174604657850981,NA,0.95,"paired n1=20 n2=20"
"paired",100,100,0.8,1.6,0.120295232458965,20,0,0,NA,0.00612081715649419,NA,0.00586378864453464,NA,0.00582421618017543,NA,NA,NA,-0.674861710714913,NA,0.955,NA,0.0766285462734039,0,1,1,NA,0.126416049615459,NA,0.00612081715649419,NA,0.00582421618017543,NA,-0.674861710714913,NA,0.0766285462734039,NA,0.955,"paired n1=100 n2=100"
"paired",5,5,0.8,1.8,0.189218217860123,20,0,0,NA,0.139202612904157,NA,0.201865905174391,NA,0.218295273010752,NA,NA,NA,8.13875320954686,NA,0.925,NA,0.469290893889774,0,0.745,1,NA,0.328420830764279,NA,0.139202612904157,NA,0.218295273010752,NA,8.13875320954686,NA,0.469290893889774,NA,0.925,"paired n1=5 n2=5"
"paired",10,10,0.8,1.8,0.215891208212769,20,0,0,NA,0.0874389318988918,NA,0.0779343703506702,NA,0.0729558054597833,NA,NA,NA,-6.38815052779097,NA,0.92,NA,0.2918737146619,0,0.985,1,NA,0.303330140111661,NA,0.0874389318988918,NA,0.0729558054597833,NA,-6.38815052779097,NA,0.2918737146619,NA,0.92,"paired n1=10 n2=10"
"paired",20,20,0.8,1.8,0.228712423519438,20,0,0,NA,0.0266344360018289,NA,0.0370640464144413,NA,0.0311541095430035,NA,NA,NA,-15.9452014638508,NA,0.92,NA,0.193876557024063,0,1,1,NA,0.255346859521267,NA,0.0266344360018289,NA,0.0311541095430035,NA,-15.9452014638508,NA,0.193876557024063,NA,0.92,"paired n1=20 n2=20"
"paired",100,100,0.8,1.8,0.238737822042218,20,0,0,NA,0.00481994371737998,NA,0.00641169256634984,NA,0.00549364963009542,NA,NA,NA,-14.3182619371449,NA,0.94,NA,0.0800179102511232,0,1,1,NA,0.243557765759598,NA,0.00481994371737998,NA,0.00549364963009542,NA,-14.3182619371449,NA,0.0800179102511232,NA,0.94,"paired n1=100 n2=100"
"paired",5,5,0.8,2,0.304882785810447,20,0,0,NA,0.217111955684898,NA,0.181035060923761,NA,0.186385201051944,NA,NA,NA,2.95530606109267,NA,0.885,NA,0.476725798463292,0,0.8175,1,NA,0.521994741495346,NA,0.217111955684898,NA,0.186385201051944,NA,2.95530606109267,NA,0.476725798463292,NA,0.885,"paired n1=5 n2=5"
"paired",10,10,0.8,2,0.326162593019845,20,0,0,NA,0.0385197421872466,NA,0.0761890788363506,NA,0.0691574516113229,NA,NA,NA,-9.22917999852866,NA,0.905,NA,0.278014215428529,0,0.9825,1,NA,0.364682335207092,NA,0.0385197421872466,NA,0.0691574516113229,NA,-9.22917999852866,NA,0.278014215428529,NA,0.905,"paired n1=10 n2=10"
"paired",20,20,0.8,2,0.336472236621213,20,0,0,NA,0.0151061487394273,NA,0.0241041379027055,NA,0.0292612376600128,NA,NA,NA,21.3950807040829,NA,0.985,NA,0.155601455465332,0,1,1,NA,0.35157838536064,NA,0.0151061487394273,NA,0.0292612376600128,NA,21.3950807040829,NA,0.155601455465332,NA,0.985,"paired n1=20 n2=20"
"paired",100,100,0.8,2,0.344569579581203,20,0,0,NA,0.0064657628287001,NA,0.00556009263273174,NA,0.00525842483355716,NA,NA,NA,-5.42558944789324,NA,0.94,NA,0.0746598838635922,0,1,1,NA,0.351035342409903,NA,0.0064657628287001,NA,0.00525842483355716,NA,-5.42558944789324,NA,0.0746598838635922,NA,0.94,"paired n1=100 n2=100"
"paired",5,5,0.8,2.5,0.543438516224844,20,0,0,NA,0.216137890916695,NA,0.160457258621024,NA,0.155148848060783,NA,NA,NA,-3.30830191532748,NA,0.875,NA,0.454280266154977,0,0.94,1,NA,0.75957640714154,NA,0.216137890916695,NA,0.155148848060783,NA,-3.30830191532748,NA,0.454280266154977,NA,0.875,"paired n1=5 n2=5"
"paired",10,10,0.8,2.5,0.55675045058093,20,0,0,NA,0.0863791212282168,NA,0.0745073051772339,NA,0.0600235157786646,NA,NA,NA,-19.4394218984514,NA,0.91,NA,0.285650347865195,0,1,1,NA,0.643129571809147,NA,0.0863791212282168,NA,0.0600235157786646,NA,-19.4394218984514,NA,0.285650347865195,NA,0.91,"paired n1=10 n2=10"
"paired",20,20,0.8,2.5,0.563275828678676,20,0,0,NA,0.0425926499797715,NA,0.0253758207853943,NA,0.0264228961335454,NA,NA,NA,4.12627184360398,NA,0.96,NA,0.164508587963567,0,1,1,NA,0.605868478658447,NA,0.0425926499797715,NA,0.0264228961335454,NA,4.12627184360398,NA,0.164508587963567,NA,0.96,"paired n1=20 n2=20"
"paired",100,100,0.8,2.5,0.5684355003926,20,0,0,NA,0.000767710603873484,NA,0.00456994976452015,NA,0.00486292550523181,NA,NA,NA,6.41091818965377,NA,0.955,NA,0.0674365582994035,0,1,1,NA,0.569203210996474,NA,0.000767710603873484,NA,0.00486292550523181,NA,6.41091818965377,NA,0.0674365582994035,NA,0.955,"paired n1=100 n2=100"
"paired",5,5,0.8,3,0.733937174056157,20,0,0,NA,0.14591084590068,NA,0.132857283157247,NA,0.143970835898257,NA,NA,NA,8.36503086387478,NA,0.915,NA,0.391769028501377,0,0.975,1,NA,0.879848019956837,NA,0.14591084590068,NA,0.143970835898257,NA,8.36503086387478,NA,0.391769028501377,NA,0.915,"paired n1=5 n2=5"
"paired",10,10,0.8,3,0.743069848044803,20,0,0,NA,0.0654486511981733,NA,0.0518880002907428,NA,0.0562673292683042,NA,NA,NA,8.43996483391679,NA,0.975,NA,0.236457366628636,0,1,1,NA,0.808518499242977,NA,0.0654486511981733,NA,0.0562673292683042,NA,8.43996483391679,NA,0.236457366628636,NA,0.975,"paired n1=10 n2=10"
"paired",20,20,0.8,3,0.747574383015986,20,0,0,NA,0.0368205864847737,NA,0.0250288275788665,NA,0.0252831722763138,NA,NA,NA,1.01620699829405,NA,0.935,NA,0.162047644321214,0,1,1,NA,0.78439496950076,NA,0.0368205864847737,NA,0.0252831722763138,NA,1.01620699829405,NA,0.162047644321214,NA,0.935,"paired n1=20 n2=20"
"paired",100,100,0.8,3,0.751149018438098,20,0,0,NA,0.00704397995548289,NA,0.00409714838557583,NA,0.004634287264357,NA,NA,NA,13.1100665202215,NA,0.955,NA,0.0642361292207212,0,1,1,NA,0.758192998393581,NA,0.00704397995548289,NA,0.004634287264357,NA,13.1100665202215,NA,0.0642361292207212,NA,0.955,"paired n1=100 n2=100"
"paired",5,5,0.8,4,1.02961941718116,20,0,0,NA,0.201482521822002,NA,0.13952061350803,NA,0.129524887975052,NA,NA,NA,-7.16433599426715,NA,0.915,NA,0.423577876004217,0,1,1,NA,1.23110193900316,NA,0.201482521822002,NA,0.129524887975052,NA,-7.16433599426715,NA,0.423577876004217,NA,0.915,"paired n1=5 n2=5"
"paired",10,10,0.8,4,1.03469560291317,20,0,0,NA,0.102215803481258,NA,0.0463154045828718,NA,0.0523908839110662,NA,NA,NA,13.1176211951763,NA,0.945,NA,0.23776437504655,0,1,1,NA,1.13691140639443,NA,0.102215803481258,NA,0.0523908839110662,NA,13.1176211951763,NA,0.23776437504655,NA,0.945,"paired n1=10 n2=10"
"paired",20,20,0.8,4,1.03721449992815,20,0,0,NA,0.0320141711083446,NA,0.0210325440273994,NA,0.0238480817069031,NA,NA,NA,13.3865768964318,NA,0.965,NA,0.1481630468741,0,1,1,NA,1.06922867103649,NA,0.0320141711083446,NA,0.0238480817069031,NA,13.3865768964318,NA,0.1481630468741,NA,0.965,"paired n1=20 n2=20"
"paired",100,100,0.8,4,1.03922052067313,20,0,0,NA,0.00697564265894579,NA,0.00438629883158769,NA,0.00441494253694175,NA,NA,NA,0.653026764792884,NA,0.96,NA,0.0664306173984184,0,1,1,NA,1.04619616333207,NA,0.00697564265894579,NA,0.00441494253694175,NA,0.653026764792884,NA,0.0664306173984184,NA,0.96,"paired n1=100 n2=100"
"paired",5,5,0.8,5,1.25642300923862,20,0,0,NA,0.190365610845332,NA,0.152525688035921,NA,0.124714180679409,NA,NA,NA,-18.2339825603424,NA,0.89,NA,0.433592118687896,0,1,1,NA,1.44678862008395,NA,0.190365610845332,NA,0.124714180679409,NA,-18.2339825603424,NA,0.433592118687896,NA,0.89,"paired n1=5 n2=5"
"paired",10,10,0.8,5,1.25965403825267,20,0,0,NA,0.104988996858832,NA,0.0549452817792848,NA,0.0510289648092256,NA,NA,NA,-7.12766745976673,NA,0.905,NA,0.256306934810224,0,1,1,NA,1.3646430351115,NA,0.104988996858832,NA,0.0510289648092256,NA,-7.12766745976673,NA,0.256306934810224,NA,0.905,"paired n1=10 n2=10"
"paired",20,20,0.8,5,1.26126175667965,20,0,0,NA,0.0413011623855701,NA,0.0270632175533255,NA,0.0232827878306835,NA,NA,NA,-13.96888494575,NA,0.94,NA,0.169214915063531,0,1,1,NA,1.30256291906522,NA,0.0413011623855701,NA,0.0232827878306835,NA,-13.96888494575,NA,0.169214915063531,NA,0.94,"paired n1=20 n2=20"
"paired",100,100,0.8,5,1.26254421971042,20,0,0,NA,0.00594504884334923,NA,0.00479915582198237,NA,0.00434363266223044,NA,NA,NA,-9.49173514361461,NA,0.94,NA,0.0693577944330863,0,1,1,NA,1.26848926855377,NA,0.00594504884334923,NA,0.00434363266223044,NA,-9.49173514361461,NA,0.0693577944330863,NA,0.94,"paired n1=100 n2=100"
