"theta","design","n1","n2","true_lnM","delta_mean","safe_mean","delta_bias","safe_bias","mean_var_delta","mean_var_safe","Var_MC_SAFEpt","relbias_delta","relbias_safe","rmse_delta","rmse_safe","cover_delta","cover_safe","delta_fail_prop","safe_fail_prop","delta_cap_rate","delta_cap_n","maxVar","boot_keep","boot_tried","boot_accept_prop","SAFE_ok_rate","mcse_bias_delta","mcse_bias_safe","mcse_varbar_delta","mcse_varbar_safe","mcse_cover_delta","mcse_cover_safe"
3,"indep",20,20,0.746452048089074,0.753487731363715,0.74569699577988,0.00703568327464066,-0.000755052309194371,0.0253543075341892,0.0267364912557455,0.0249024402216385,1.81455033534457,7.36494503262894,0.160025289484987,0.157806087655787,0.94698,0.95812,0,0,0,0,20,10000170043,10000170145,0.999999989800174,1,0.000505557593396568,0.000499023448563677,1.29884360537655e-05,1.42060552202922e-05,0.000708582243638662,0.00063345138408563
4,"indep",20,20,1.03658596433312,1.04705424679542,1.03643303555822,0.0104682824622992,-0.000152928774896033,0.0198035411132006,0.0209015998579297,0.0198336144587156,-0.151628164284079,5.38472400699956,0.142163818710108,0.140831244792415,0.94533,0.95542,0,0,0,0,20,1e+10,1e+10,1,1,0.000448343254930908,0.000445349463440965,6.0785926250742e-06,6.84234819215916e-06,0.00071889631449883,0.00065263024447232
5,"indep",20,20,1.26086031145536,1.27221107369663,1.26037263590401,0.0113507622412747,-0.000487675551350319,0.0173579681231458,0.0183892081334567,0.0176307788642531,-1.54735501595099,4.30173434221537,0.133808495496851,0.13278117480994,0.94536,0.95518,0,0,0,0,20,1e+10,1e+10,1,1,0.000421616548823538,0.000419890210224686,3.56364851165313e-06,4.52954276185223e-06,0.000718710445172463,0.000654302434658469
0.2,"indep",100,100,-2.30258509299405,-1.97393558379747,-2.22948603213815,0.328649509196576,0.0730990608558959,3.28874629855742,0.371393697461499,1.07758143547867,205.197007880573,-65.534512266674,0.715304537742397,0.853363186568947,0.834220669176202,0.742647610192114,0.33321,0,0.0827246959312527,5516,20,10175377272,17607327839,0.577905822225998,1,0.00246043128222262,0.00268866599714047,0.022583338796552,0.000272370518152286,0.0014401612626736,0.00169301559153751
0.3,"indep",100,100,-1.67620360874636,-1.68798509619234,-1.8483585722954,-0.0117814874459732,-0.172154963549042,1.74162912241376,0.306584345164527,0.742146253453638,134.674649950593,-58.6894976916192,0.56970989596209,0.838445211018124,0.914145365023123,0.837988634010538,0.13074,0,0.0376527161033523,3273,20,10204978131,13942373486,0.731939805030123,1,0.00193191729238778,0.00259491767499933,0.0143685897644758,0.000336089797428528,0.000950199190484552,0.00124973219540952
0.4,"indep",100,100,-1.32963001846639,-1.39699979551449,-1.4347458903855,-0.0673697770481048,-0.105115871919113,0.746824392606312,0.231152468508999,0.406772367499378,83.5976217355651,-43.1739992738439,0.47845498996981,0.654236416658412,0.934877124697211,0.889277654706942,0.03398,0,0.0120080329599801,1160,20,10230953041,11731247158,0.872111285629432,1,0.00152405884413106,0.00204200908948478,0.0082975384128877,0.000347378254671275,0.000793872926260938,0.00100958588264515
0.5,"indep",100,100,-1.08141157530944,-1.13405674549803,-1.11041493103071,-0.0526451701885884,-0.0290033557212699,0.26736740528525,0.160110338822017,0.183309783062528,45.8555025369537,-12.655868035476,0.372374168869287,0.436204759056618,0.944995826922884,0.926171729665048,0.00553,0,0.00262451355998673,261,20,10247578969,10731957293,0.954865798402316,1,0.00116896551628551,0.00137635493799188,0.00392594354153341,0.00030088008535365,0.000722964416169539,0.000829203762381063
0.6,"indep",100,100,-0.885978420965938,-0.920870910536266,-0.887347043218498,-0.0348924895703284,-0.00136862225256051,0.107455045806826,0.105719893312991,0.0835435032832157,28.6216660588787,26.5447212030319,0.28846758382652,0.29079388863896,0.948789785973725,0.943556698452087,0.00059,0,0.000350206621906925,35,20,10245576098,10377546771,0.987283056784789,1,0.000905788541897351,0.00091956543075237,0.0014741244156939,0.00022413120647872,0.00069725470015307,0.000729992436308429
0.7,"indep",100,100,-0.724084882418989,-0.746743604003431,-0.720189260464781,-0.0226587215844418,0.00389562195420878,0.0596881309553116,0.0692097950742479,0.0489094313411576,22.0380800156301,41.5060309973536,0.233781645837546,0.221489361188114,0.953107186431186,0.95144708682521,6e-05,0,3.00018001080065e-05,3,20,10206913253,10236521994,0.997107538965153,1,0.000735827631737189,0.00070030601652153,0.000415789976509268,0.000146247545201529,0.000668554854877133,0.000679693310949971
0.8,"indep",100,100,-0.585591490751473,-0.601916011887419,-0.583148513167443,-0.0163245211359464,0.00244297758402978,0.0417907100230501,0.0475865105273534,0.0362939918195757,15.1449811054118,31.114016787999,0.201437294339858,0.190524531279134,0.95438,0.95363,0,0,0,0,20,10139320833,10145154306,0.999424999085864,1,0.000634908628619988,0.000602444950344641,0.000185462137450547,8.99455708276593e-05,0.000659839492604073,0.000664979872627736
0.9,"indep",100,100,-0.464434757040508,-0.475122351678451,-0.462009751324475,-0.0106875946379432,0.00242500571603282,0.0316090065163076,0.0346125161887654,0.0282990606474396,11.6963100298793,22.3097707022198,0.175437517990679,0.168239883230927,0.95446,0.95573,0,0,0,0,20,10067000476,10067847249,0.999915893340547,1,0.000553754500511116,0.000531968614181697,4.006257889772e-05,5.20971571187554e-05,0.000659288316292652,0.000650462659189596
1,"indep",100,100,-0.356674943938733,-0.364626362867152,-0.355167833522952,-0.00795141892841966,0.00150711041578067,0.0252692861801814,0.0268780621644825,0.0232340397255334,8.75976144781811,15.6839812705687,0.157152766272478,0.152433850462886,0.95388,0.9583,0,0,0,0,20,10022869549,10022969205,0.999990057237734,1,0.000496326638658951,0.000482017009300848,2.61982796241406e-05,3.1764865455419e-05,0.000663271781398847,0.000632148004821655
1.2,"indep",100,100,-0.171245154473388,-0.176166914460761,-0.170893967605493,-0.00492175998737254,0.000351186867894759,0.0176997796785498,0.0183254999482096,0.0169664290664862,4.32236276231013,8.01035312968656,0.132662068098478,0.130255067979759,0.95116,0.95589,0,0,0,0,20,10000880031,10000880728,0.999999930306138,1,0.00041922757951446,0.000411903254011014,1.39287138174836e-05,1.53018487041213e-05,0.000681576513679866,0.000649340495425936
1.4,"indep",100,100,-0.0152296037423545,-0.0180751113836496,-0.0150767628963468,-0.00284550764129506,0.000152840846007708,0.0134149779682883,0.013732350488419,0.0130813189827486,2.55065246845294,4.97680323007956,0.115790134474439,0.114373124158969,0.9512,0.95475,0,0,0,0,20,10000009998,10000010000,0.9999999998,1,0.000366051804008602,0.00036168106091899,8.49269292877518e-06,8.99738086147324e-06,0.000681311676107198,0.000657285611435394
1.6,"indep",100,100,0.11950845023525,0.118042168826359,0.119649514260354,-0.00146628140889098,0.000141064025104179,0.0107407639056532,0.0109318220780152,0.0106431455065211,0.917195006609983,2.71232382679698,0.104087873676755,0.103165202341319,0.94887,0.95226,0,0,0,0,20,1e+10,1e+10,1,1,0.000329123742501448,0.00032623834088778,5.65248095602669e-06,5.88721385663674e-06,0.000696532289990924,0.000674246931027498
1.8,"indep",100,100,0.238117089498186,0.237863549656676,0.238549237126927,-0.000253539841509193,0.000432147628741553,0.00894820300011814,0.00907709215023644,0.00890820575973883,0.448993225550365,1.8958519263319,0.0950209137803956,0.0943838091478314,0.94778,0.95053,0,0,0,0,20,1e+10,1e+10,1,1,0.00030048294565933,0.000298466174963577,3.9880635825408e-06,4.11281636361137e-06,0.000703513124255689,0.000685731136087607
2,"indep",100,100,0.3440673193682,0.344275908524628,0.344319487667575,0.000208589156427796,0.000252168299374855,0.00769250472513031,0.00778816182694599,0.00759020580306359,1.34777533997077,2.60804553945688,0.0875896665294924,0.0871217165226717,0.94934,0.95197,0,0,0,0,20,1e+10,1e+10,1,1,0.000276983445229863,0.000275503281342774,2.93479776106034e-06,3.00824149304739e-06,0.000693495237186241,0.000676188724395786
2.5,"indep",100,100,0.568114576119708,0.569317260536935,0.568401189419475,0.00120268441722693,0.000286613299766647,0.00579762777281452,0.0058582247932898,0.00574119051219584,0.98302365160654,2.03850195957349,0.0760323194097525,0.075770807356622,0.94972,0.95193,0,0,0,0,20,1e+10,1e+10,1,1,0.000240406425460481,0.00023960781523556,1.59556113195697e-06,1.62399477647757e-06,0.000691027652123994,0.000676456022960842
3,"indep",100,100,0.750926350877081,0.752516030838951,0.751091865184075,0.00158967996186932,0.00016551430699363,0.00478586879066252,0.00483441411221745,0.00479341194536392,-0.157365041589985,0.855385836245226,0.0694100749397357,0.0692343224580864,0.94826,0.95059,0,0,0,0,20,1e+10,1e+10,1,1,0.000219437452900691,0.00021893862028806,1.00137401785439e-06,1.01926506694722e-06,0.000700449658433781,0.000685336792387509
4,"indep",100,100,1.03909537988909,1.0410430409291,1.03912043114244,0.00194766104000976,2.5051253348618e-05,0.00379017408772007,0.00383113068131509,0.00378004536224879,0.2679524847091,1.35144724919141,0.0615904204364592,0.0614817711957004,0.94985,0.95195,0,0,0,0,20,1e+10,1e+10,1,1,0.000194669576520243,0.000194423387539894,4.94273542095949e-07,5.12324822985891e-07,0.000690180972644132,0.000676322389840822
5,"indep",100,100,1.26246416206874,1.26465933810381,1.26250778408574,0.00219517603506825,4.36220169943713e-05,0.00333274467076392,0.00337200557077717,0.00333143994666555,0.0391639687122192,1.21766037392403,0.0578064117759609,0.0577183552706281,0.94946,0.95183,0,0,0,0,20,1e+10,1e+10,1,1,0.000182668985121863,0.000182522325940295,2.95378034521038e-07,3.19702604693718e-07,0.000692717174610245,0.000677123704355416
0.2,"indep",3,7,NA,-0.663510313997665,-0.814226689624343,NA,NA,5.68279384163375,0.491740828963018,1.51731849882098,274.528739091332,-67.5914562865265,NA,NA,NA,NA,0.63502,0,0.165762507534659,6050,20,10150758454,22673848432,0.447685732946598,1,NA,NA,0.0383584026767928,0.000212712157994975,NA,NA
0.3,"indep",3,7,NA,-0.629817708946836,-0.805024899351669,NA,NA,5.38860182730425,0.488427267025487,1.45623582106791,270.036346403882,-66.4596035917241,NA,NA,NA,NA,0.6094,0,0.152995391705069,5976,20,10153113779,22222284781,0.456888833846684,1,NA,NA,0.0361911483634931,0.00022539917773175,NA,NA
0.4,"indep",3,7,NA,-0.592745570879144,-0.794289068575092,NA,NA,5.12496256085758,0.484055703168861,1.47264722545732,248.010200424346,-67.1302335820079,NA,NA,NA,NA,0.58179,0,0.14526194973817,6075,20,10155121928,21768931966,0.466496102971927,1,NA,NA,0.0344727775044556,0.00023915147322605,NA,NA
0.5,"indep",3,7,NA,-0.539174901918524,-0.771542518080651,NA,NA,4.76953305645928,0.477597924705039,1.40138791268204,240.343527534152,-65.9196486295511,NA,NA,NA,NA,0.54193,0,0.132316021568756,6061,20,10158262025,21088476375,0.481697294975868,1,NA,NA,0.0320485800417172,0.000260733318508221,NA,NA
0.6,"indep",3,7,NA,-0.49310310399726,-0.747639552863649,NA,NA,4.41905540537493,0.471152492116333,1.35845760322553,225.29947161268,-65.3170999965236,NA,NA,NA,NA,0.50408,0,0.120301661558316,5966,20,10162088313,20413763563,0.49780572218534,1,NA,NA,0.029918297983903,0.000277188943663055,NA,NA
0.7,"indep",3,7,-2.48777198714249,-0.448657481303917,-0.722700042893519,2.03911450583858,1.76507194424897,4.13358087818509,0.463196866089601,1.33712084477897,209.140411229501,-65.3586384582788,2.15934208107463,1.96568632555123,0.460560265388868,0.287062292664947,0.4574,0,0.110762992996683,6010,20,10166298211,19604724887,0.518563676338112,1,0.0030500782746806,0.00273578370233596,0.0278203294859257,0.000296830280847803,0.00213980799152138,0.00194211066168814
0.8,"indep",3,7,-1.25109907344903,-0.390197913707822,-0.678868727358026,0.860901159741208,0.572230346091005,3.72728760056836,0.453682333868279,1.26777021872635,194.00340420624,-64.2141511792204,1.11100765473191,1.04410092998097,0.685455315544261,0.630410842863194,0.40975,0,0.0975010588733587,5755,20,10171551183,18756386132,0.542298026465048,1,0.00289062384059348,0.00276171470298398,0.0254688074308885,0.000316958423483015,0.00191122911033168,0.00198679679181669
0.9,"indep",3,7,-0.895165958618435,-0.340097766163962,-0.635850133726904,0.555068192454472,0.25931582489153,3.42388438687942,0.443027946735435,1.21964032658246,180.729024143819,-63.6755249002926,0.890596125933461,0.926813345702029,0.759288445033939,0.713848794569712,0.35915,0,0.0866349379730046,5552,20,10175875791,17867276732,0.56952584009488,1,0.00275120698938877,0.00281379849703954,0.0234852276827017,0.000337735814223778,0.001688782306728,0.00178534729875075
1,"indep",3,7,-0.669887172742499,-0.281401257223239,-0.577299986893028,0.388485915519259,0.0925871858494708,3.06940748752245,0.431239602816932,1.1492191304683,167.086355086316,-62.4754242786401,0.788807104001094,0.898522775152111,0.799348515254632,0.752813890585464,0.31234,0,0.0764622051595265,5258,20,10182484943,17039380205,0.597585406305569,1,0.00261795905272993,0.0028262674648223,0.0215907086428395,0.000355358344819322,0.00152722278122002,0.00164501158754502
1.2,"indep",3,7,-0.365004386932052,-0.171380645496561,-0.450883278478721,0.19362374143549,-0.0858788915466692,2.48934826935281,0.406616011155105,1.02468954872125,142.936826325531,-60.3181264352177,0.695538569345541,0.901395387357392,0.846693270311108,0.79325352240001,0.22567,0,0.0582051580075678,4507,20,10192068163,15455297648,0.65945466694515,1,0.00240074093422528,0.00283751037319869,0.0182899082635823,0.000387069529341508,0.0012947342030228,0.00145533180774837
1.4,"indep",3,7,-0.14926719864041,-0.0581065312512982,-0.301099417930755,0.0911606673891123,-0.151832219290344,1.94219763839081,0.378910285369516,0.867130076048553,123.97996471778,-56.3029474082848,0.644258393420762,0.882533247203418,0.875435048443232,0.824275703132349,0.14952,0,0.0419057473426771,3564,20,10201444774,14084532553,0.724301267053914,1,0.00218695012161055,0.00274921710273935,0.0152551779587737,0.000407906812186114,0.0011323425942417,0.00130502882342288
1.6,"indep",3,7,0.0205252699151788,0.0525648985342853,-0.148777343406977,0.0320396286191066,-0.169302613322156,1.50816669952425,0.35073130590895,0.753566943593296,100.13705648137,-53.4571800301473,0.616893393940369,0.855802440039675,0.891505680562309,0.846956367976659,0.09516,0,0.0305468370098581,2764,20,10209170900,12998984627,0.785382181220115,1,0.00204804779214436,0.00265281261855213,0.0128414833425257,0.000419764109406525,0.00103390268178302,0.00119688453424206
1.8,"indep",3,7,0.161731404866309,0.17014643304769,0.0144603195881295,0.00841502818138057,-0.14727108527818,1.11805683879252,0.321825811789777,0.607552306215034,84.0264331737715,-47.0291185635181,0.579207853349945,0.785567358716019,0.902586133920257,0.871264708372132,0.05496,0,0.0205070684838737,1938,20,10215277416,12132018332,0.842009724717913,1,0.00188393452142226,0.00244015011188578,0.0105342281667546,0.000421564625794061,0.000964560833066042,0.00108942861048319
2,"indep",3,7,0.283197737460401,0.282263818965608,0.163507233997214,-0.000933918494793129,-0.119690503463187,0.817372636303213,0.294041148345376,0.498362453619449,64.011680728934,-40.9985350602061,0.548681166789758,0.71727083311954,0.908630593282389,0.890408274809475,0.03031,0,0.0130763439862224,1268,20,10217041963,11522787608,0.886681444679805,1,0.001761997164871,0.00223641819208988,0.00849189254323868,0.000416686307760681,0.000925289473861688,0.00100315263216447
2.5,"indep",3,7,0.530092455767112,0.541416282926765,0.479192729208049,0.0113238271596533,-0.0508997265590631,0.342697747576087,0.231903863866658,0.26075705811055,31.4241501492923,-11.0651632799367,0.455885345972293,0.517417064725926,0.91939845391397,0.932185329272093,0.00523,0,0.0027644581159464,275,20,10210512221,10678759303,0.956151546381568,1,0.00144498206755213,0.00162828832836413,0.00409121968682268,0.000367954434787499,0.000863102214781742,0.000797171237807544
3,"indep",3,7,0.724858093778693,0.754812015036421,0.706385542008361,0.029953921257728,-0.0184725517703319,0.175009701479513,0.184584824714354,0.156200000548196,12.042062013638,18.1721024753773,0.39306869900298,0.396385221372727,0.921759486199618,0.950820820119847,0.00039,0,0.000340132651734176,34,20,10186605662,10339528685,0.985209865201897,1,0.00123962587755271,0.00125212450007802,0.00154511930098422,0.000297169224396605,0.000849394332210702,0.000683950523728919
4,"indep",3,7,1.02461388154167,1.07184917657973,1.01559121826633,0.0472352950380646,-0.00902266327533963,0.104690136567073,0.131878882490292,0.102730325022178,1.90772446643284,28.3738588988405,0.334856729713158,0.320641086218701,0.92751,0.96316,0,0,9.99999999999999e-06,1,20,10114157748,10130473850,0.998389403867816,1,0.00104832702591515,0.00101355969248081,0.000248103146930391,0.000173476879638125,0.000819970730575184,0.000595674528580835
5,"indep",3,7,1.25324864119018,1.30779752944904,1.24380983403283,0.0545488882588578,-0.00943880715735856,0.0869153098550596,0.109837449379039,0.0902973005286009,-3.74539510455261,21.6397929240957,0.312168322225484,0.300641794559821,0.92746,0.96462,0,0,0,0,20,10052219107,10053998585,0.999823007932122,1,0.000971979551919924,0.000950248917540036,6.47727366697349e-05,0.00010719622273149,0.000820231360044226,0.000584193936976412
0.2,"indep",6,14,NA,-1.05310909433655,-1.20576091375178,NA,NA,5.83627483237712,0.447034342765119,1.45436440874029,301.293843365724,-69.2625630771369,NA,NA,NA,NA,0.6304,0,0.169588744588745,6268,20,10148150120,22633310278,0.448372332431822,1,NA,NA,0.0382947312573172,0.000182178226552047,NA,NA
0.3,"indep",6,14,NA,-0.995288924506787,-1.18768319201163,NA,NA,5.35671540387921,0.440739486674612,1.41454897355918,278.687164884863,-68.8424017186442,NA,NA,NA,NA,0.58356,0,0.151642493516473,6315,20,10152149704,21861910126,0.464376152197525,1,NA,NA,0.0349877757289941,0.000203175812708484,NA,NA
0.4,"indep",6,14,NA,-0.920617080587008,-1.15017228346133,NA,NA,4.7613131739771,0.432137044405005,1.32112267670253,260.399019556696,-67.2901652491802,NA,NA,NA,NA,0.52676,0,0.130546868396585,6178,20,10157184999,20876755030,0.486530832229629,1,NA,NA,0.0314140368003659,0.000227876721922149,NA,NA
0.5,"indep",6,14,-2.56198198970163,-0.844246001387987,-1.10223463697038,1.71773598831364,1.45974735273125,4.21241832614277,0.420672238490926,1.26307145966245,233.505938553034,-66.6945020986106,1.84624788023387,1.68057101914907,0.520498877155212,0.329503906757484,0.46119,0,0.112284478758746,6050,20,10163531645,19772434814,0.51402529534722,1,0.00291558515229039,0.00263336961179655,0.0280322720068431,0.000257249540428461,0.00215222112087679,0.00202493266514729
0.6,"indep",6,14,-1.39883117989595,-0.77056050400303,-1.04212438891625,0.628270675892918,0.356706790979702,3.70369172066547,0.40732135462443,1.18270977821987,213.153048099425,-65.5603291588996,0.915855197438344,0.925903739425581,0.750744023285476,0.667609641233607,0.38846,0,0.0965268011904373,5903,20,10171433946,18554226223,0.548200384308745,1,0.00269472976990748,0.00270197205870868,0.0248994191566941,0.000284065255824696,0.00174926778297132,0.00190490391604174
0.7,"indep",6,14,-1.03592568620658,-0.692856710978382,-0.964028429962935,0.343068975228198,0.0718972562436455,3.2168084802019,0.392198840378906,1.10557262102776,190.963109887027,-64.5252755975171,0.740845058115604,0.872296322971349,0.818711724341474,0.743982882018741,0.32235,0,0.0810595440123958,5493,20,10179876977,17390513026,0.585369561080826,1,0.00252241904042717,0.00274907114678057,0.0222280931338487,0.000311093138365353,0.00147995204318698,0.0016765374245827
0.8,"indep",6,14,-0.802343654837751,-0.60897960810292,-0.867051157397221,0.193364046734831,-0.0647075025594702,2.72723128772237,0.374466764169065,1.01070275216798,169.8351500352,-62.9498620276016,0.669992378380002,0.876072083099823,0.852751418048872,0.778354256834861,0.25602,0,0.0660232801957042,4912,20,10187426460,16235579932,0.627475365996677,1,0.00235183732206021,0.00276282983031538,0.0195833767888822,0.000335348528469734,0.00129914059991527,0.00152278194694841
0.9,"indep",6,14,-0.625964991095738,-0.523405011120701,-0.754439390633114,0.102559979975037,-0.128474399537376,2.25308423092768,0.355411801135599,0.902413657848381,149.673108483275,-60.6154230884531,0.628406091349653,0.871531585992595,0.877591681713467,0.80513044019675,0.19695,0,0.0512421393437519,4115,20,10197148822,15110309951,0.674847098111654,1,0.00218780874391047,0.0027259293181169,0.0170678265590062,0.000353734996123453,0.00115659263254672,0.00139776393990397
1,"indep",6,14,-0.482540448021794,-0.443200695911417,-0.642931847592899,0.0393397521103767,-0.160391399571105,1.8783663938291,0.335522435755069,0.80239447536289,134.095130450591,-58.1848522070985,0.601617104767538,0.857466042516894,0.892543602949783,0.822907643684888,0.1457,0,0.0405361114362636,3463,20,10203344727,14159111860,0.720620391157783,1,0.00205393659740471,0.00266369988608005,0.0150086016369438,0.00036914919331084,0.001059560244967,0.00130608142576926
1.2,"indep",6,14,-0.254619790305178,-0.278088121123006,-0.406954569913337,-0.0234683308178282,-0.152334779608159,1.22871976105225,0.293723701489389,0.599594292574403,104.925192962837,-51.0129257187783,0.551828595751843,0.778841183823006,0.911868212535354,0.856683291232161,0.07366,0,0.0235010903124123,2177,20,10217013071,12648740362,0.807749450031758,1,0.00181145786607184,0.00241535409096873,0.0113525900582588,0.000383938932788805,0.000931423344843164,0.00115125983289571
1.4,"indep",6,14,-0.0748580413796963,-0.115681848752081,-0.18398302813401,-0.0408238073723846,-0.109124986754314,0.76592466892609,0.251427031613569,0.436248202874235,75.5708479438475,-42.3660590560524,0.503917794751558,0.674838889054223,0.921690105941391,0.885498626685666,0.03154,0,0.0126695991574252,1227,20,10226794390,11628411538,0.879466155508883,1,0.00161395432985315,0.00210595274990393,0.00832326325350843,0.00037917624608885,0.000863296414188055,0.00102319509565964
1.6,"indep",6,14,0.0746203431648513,0.0400867610190634,0.0133639973748375,-0.034533582145788,-0.0612563457900138,0.438172587147297,0.211453209333095,0.290551674841028,50.8071111230172,-27.2235448483341,0.445471675904052,0.549880882266624,0.928306889014814,0.91136768396341,0.01176,0,0.00530235570306808,524,20,10232547909,10989920679,0.931084782854965,1,0.00141280486421059,0.0017280614311392,0.00552024876768096,0.000355453974768036,0.000820641141036131,0.000904089961748761
1.8,"indep",6,14,0.203049913633128,0.178245597377292,0.171285776939796,-0.0248043162558358,-0.0317641366933316,0.266049982101338,0.176452677660933,0.198201151735155,34.2323088297919,-10.9729302195397,0.396704553942065,0.451022615046579,0.931347059236877,0.927863718040094,0.00383,0,0.00227872752642621,227,20,10229229455,10630930612,0.962213923534919,1,0.00125444619234648,0.00142272436911797,0.00366437459283115,0.000321083664942009,0.000801158817747946,0.000819694921263382
